,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,Fighter,KD,Sig. str. %,Td %,Sub. att,Pass,Rev.,Sig. str. Hits,Sig. str. Attempts,Total str. Hits,Total str. Attempts,Td Hits,Td Attempts,Head Hits,Head Attempts,Body Hits,Body Attempts,Leg Hits,Leg Attempts,Distance Hits,Distance Attempts,Clinch Hits,Clinch Attempts,Ground Hits,Ground Attempts,rounds,time,format,referee,url
2309,Randy Couture,0,61%,100%,1,7,0,19 , 31,54 , 66,3 , 3,19 , 31,0 , 0,0 , 0,0 , 0,0 , 0,19 , 31,Maurice Smith,0,52%,0%,0,0,0,9 , 17,18 , 26,0 , 0,5 , 11,1 , 2,3 , 4,7 , 14,1 , 2,1 , 1,3,00:03:00,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/748657d9ba9d7c71
2310,Kazushi Sakuraba,0,50%,100%,2,1,0,1 , 2,2 , 3,1 , 1,1 , 2,0 , 0,0 , 0,0 , 1,0 , 0,1 , 1,Marcus Silveira,0,50%,100%,1,0,0,1 , 2,11 , 13,1 , 1,1 , 2,0 , 0,0 , 0,0 , 1,1 , 1,0 , 0,1,00:03:44,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/ec1bda9a4c2aab42
2311,Vitor Belfort,0,0%,100%,3,5,0,0 , 0,0 , 0,2 , 2,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,Joe Charles,0,100%,0%,0,0,1,1 , 1,1 , 1,0 , 0,0 , 0,0 , 0,1 , 1,1 , 1,0 , 0,0 , 0,1,00:04:03,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/5c3542260741c6bc
2312,Frank Shamrock,0,100%,0%,1,0,0,1 , 1,1 , 1,0 , 0,1 , 1,0 , 0,0 , 0,1 , 1,0 , 0,0 , 0,Kevin Jackson,0,66%,100%,0,0,0,2 , 3,2 , 3,1 , 1,1 , 2,1 , 1,0 , 0,2 , 3,0 , 0,0 , 0,1,00:00:16,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/e0c636beed345e1d
2313,Kazushi Sakuraba,0,0%,0%,0,0,0,0 , 1,0 , 2,0 , 1,0 , 1,0 , 0,0 , 0,0 , 0,0 , 0,0 , 1,Marcus Silveira,0,40%,100%,1,0,0,4 , 10,9 , 15,1 , 1,4 , 10,0 , 0,0 , 0,0 , 1,4 , 9,0 , 0,1,00:01:51,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/2750ac5854e8b28b
2314,David Abbott,0,41%,75%,0,1,0,13 , 31,69 , 90,3 , 4,13 , 31,0 , 0,0 , 0,6 , 12,0 , 0,7 , 19,Yoji Anjo,0,100%,0%,1,0,0,9 , 9,29 , 30,0 , 1,1 , 1,1 , 1,7 , 7,8 , 8,1 , 1,0 , 0,2,00:03:00,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/764e492b55c0ec40
2315,Tra Telligman,0,35%,0%,1,0,0,6 , 17,18 , 29,0 , 0,5 , 16,0 , 0,1 , 1,6 , 13,0 , 3,0 , 1,Brad Kohler,0,50%,50%,0,2,0,12 , 24,74 , 93,3 , 6,9 , 21,3 , 3,0 , 0,3 , 6,0 , 1,9 , 17,1,00:10:05,1 Rnd (12),Joe Hamilton,http://ufcstats.com/fight-details/0e0629a1503125a6
2316,Maurice Smith,0,92%,0%,1,0,0,12 , 13,38 , 39,0 , 0,7 , 8,0 , 0,5 , 5,5 , 5,1 , 1,6 , 7,David Abbott,1,22%,0%,0,3,0,5 , 22,17 , 39,0 , 0,5 , 22,0 , 0,0 , 0,1 , 8,2 , 3,2 , 11,1,00:08:08,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/b3cafb4e6e1b2ad0
2317,Mark Kerr,0,71%,100%,1,3,0,5 , 7,9 , 11,1 , 1,5 , 6,0 , 0,0 , 1,0 , 1,0 , 0,5 , 6,Dwayne Cason,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:53,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/1c1f8f281b2065e0
2318,Randy Couture,0,79%,100%,1,2,0,34 , 43,77 , 88,1 , 1,31 , 40,3 , 3,0 , 0,2 , 5,22 , 26,10 , 12,Vitor Belfort,0,28%,0%,0,0,0,6 , 21,13 , 28,0 , 1,6 , 21,0 , 0,0 , 0,1 , 13,5 , 8,0 , 0,1,00:08:16,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/b5e49b35bc25c5a9
2319,Dave Beneteau,0,46%,100%,0,0,0,13 , 28,54 , 69,3 , 3,10 , 23,2 , 3,1 , 2,1 , 6,5 , 6,7 , 16,Carlos Barreto,0,34%,50%,0,1,0,11 , 32,61 , 87,2 , 4,6 , 23,4 , 6,1 , 3,2 , 19,6 , 10,3 , 3,2,00:03:00,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/3bd789bcfb12368d
2320,Mark Kerr,1,50%,0%,0,0,0,1 , 2,1 , 2,0 , 0,1 , 2,0 , 0,0 , 0,0 , 1,1 , 1,0 , 0,Greg Stott,0,0%,0%,0,0,0,0 , 3,0 , 3,0 , 0,0 , 2,0 , 1,0 , 0,0 , 3,0 , 0,0 , 0,1,00:00:17,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/6603f1d60bfeefa9
2321,Dwayne Cason,0,50%,100%,0,0,0,11 , 22,25 , 36,1 , 1,11 , 22,0 , 0,0 , 0,0 , 0,0 , 0,11 , 22,Houston Dorr,0,50%,0%,0,0,0,1 , 2,11 , 15,0 , 0,0 , 1,0 , 0,1 , 1,1 , 2,0 , 0,0 , 0,1,00:03:43,1 Rnd (12),Joe Hamilton,http://ufcstats.com/fight-details/da77ead135cb4f17
2322,Alex Hunter,0,61%,20%,0,3,1,11 , 18,20 , 34,1 , 5,8 , 15,2 , 2,1 , 1,3 , 3,3 , 5,5 , 10,Harry Moskowitz,0,54%,100%,4,0,0,12 , 22,26 , 36,1 , 1,2 , 10,10 , 12,0 , 0,0 , 6,12 , 16,0 , 0,1,00:12:00,1 Rnd (12),Joe Hamilton,http://ufcstats.com/fight-details/c99e302777049f2d
2323,Maurice Smith,0,84%,0%,0,0,1,55 , 65,129 , 139,0 , 0,34 , 44,1 , 1,20 , 20,36 , 44,0 , 0,19 , 21,Mark Coleman,0,44%,28%,2,9,0,19 , 43,47 , 80,2 , 7,19 , 43,0 , 0,0 , 0,2 , 6,0 , 0,17 , 37,3,00:03:00,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/1a5171802bf3bce6
2324,Mark Kerr,0,50%,100%,0,1,0,3 , 6,3 , 7,1 , 1,1 , 4,0 , 0,2 , 2,2 , 2,0 , 0,1 , 4,Dan Bobish,0,0%,0%,0,0,0,0 , 1,6 , 7,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,1,00:01:38,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/1f561a3e35a9b48a
2325,Kevin Jackson,0,50%,100%,1,1,0,2 , 4,3 , 5,1 , 1,2 , 4,0 , 0,0 , 0,0 , 0,0 , 0,2 , 4,Tony Fryklund,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 0,0 , 0,0 , 1,0 , 1,0 , 0,0 , 0,1,00:00:44,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/c92596c3143db25b
2326,Dan Bobish,0,42%,100%,1,1,0,9 , 21,12 , 24,1 , 1,9 , 21,0 , 0,0 , 0,2 , 8,3 , 6,4 , 7,Brian Johnston,0,60%,0%,0,0,0,6 , 10,6 , 10,0 , 0,6 , 10,0 , 0,0 , 0,4 , 7,2 , 3,0 , 0,1,00:02:10,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/3f6c0a76407e1863
2327,Mark Kerr,0,70%,100%,0,1,0,14 , 20,18 , 24,1 , 1,14 , 20,0 , 0,0 , 0,0 , 0,0 , 0,14 , 20,Moti Horenstein,0,50%,0%,0,0,0,1 , 2,10 , 13,0 , 0,0 , 0,1 , 1,0 , 1,0 , 1,0 , 0,1 , 1,1,00:02:22,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/f44aa569b4eec404
2328,Kevin Jackson,0,50%,100%,0,1,0,3 , 6,4 , 7,1 , 1,3 , 4,0 , 1,0 , 1,0 , 2,0 , 1,3 , 3,Todd Butler,0,25%,0%,0,0,0,1 , 4,1 , 4,0 , 0,1 , 4,0 , 0,0 , 0,1 , 4,0 , 0,0 , 0,1,00:01:27,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/e0a11799d3446b87
2329,Joe Moreira,0,77%,100%,0,7,0,7 , 9,76 , 80,3 , 3,7 , 8,0 , 0,0 , 1,0 , 1,0 , 0,7 , 8,Yuri Vaulin,0,20%,0%,0,0,0,1 , 5,114 , 131,0 , 0,1 , 5,0 , 0,0 , 0,1 , 5,0 , 0,0 , 0,2,00:03:00,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/6158150558be0edf
2330,Alex Hunter,0,58%,100%,0,3,0,7 , 12,16 , 21,1 , 1,4 , 8,2 , 3,1 , 1,2 , 3,0 , 0,5 , 9,Sam Fulton,0,100%,0%,0,0,0,1 , 1,2 , 2,0 , 0,0 , 0,1 , 1,0 , 0,1 , 1,0 , 0,0 , 0,1,00:02:30,1 Rnd   OT (12-3),Joe Hamilton,http://ufcstats.com/fight-details/f373e50e2fab3d5f
2331,Tony Fryklund,0,62%,100%,1,2,0,5 , 8,11 , 15,1 , 1,4 , 7,1 , 1,0 , 0,0 , 0,0 , 0,5 , 8,Donnie Chappell,0,0%,0%,0,0,0,0 , 2,5 , 8,0 , 0,0 , 2,0 , 0,0 , 0,0 , 1,0 , 0,0 , 1,1,00:01:31,1 Rnd   OT (12-3),Joe Hamilton,http://ufcstats.com/fight-details/1586c14f26880553
2332,Vitor Belfort,0,62%,100%,0,0,0,15 , 24,16 , 25,1 , 1,13 , 22,2 , 2,0 , 0,1 , 1,7 , 11,7 , 12,David Abbott,0,40%,0%,0,0,0,2 , 5,2 , 5,0 , 1,0 , 3,2 , 2,0 , 0,0 , 2,2 , 3,0 , 0,1,00:00:52,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/0e16795e385e76a7
2333,Randy Couture,0,84%,100%,0,4,0,16 , 19,25 , 28,1 , 1,15 , 18,1 , 1,0 , 0,0 , 0,0 , 0,16 , 19,Steven Graham,0,0%,0%,0,0,0,0 , 0,1 , 1,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:03:13,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/4165dd0c39926e2f
2334,Guy Mezger,0,0%,0%,1,0,0,0 , 5,0 , 5,0 , 1,0 , 5,0 , 0,0 , 0,0 , 5,0 , 0,0 , 0,Tito Ortiz,0,26%,100%,0,0,0,5 , 19,19 , 33,1 , 1,5 , 19,0 , 0,0 , 0,1 , 15,0 , 0,4 , 4,1,00:02:00,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/86f566f142593667
2335,Randy Couture,0,100%,100%,1,2,0,1 , 1,1 , 1,1 , 1,1 , 1,0 , 0,0 , 0,0 , 0,0 , 0,1 , 1,Tony Halme,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:56,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/75d16f9eae9c6ea6
2336,Steven Graham,0,0%,100%,1,2,0,0 , 0,0 , 0,1 , 1,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,Dmitri Stepanov,0,100%,0%,0,0,0,1 , 1,1 , 1,0 , 0,0 , 0,0 , 0,1 , 1,1 , 1,0 , 0,0 , 0,1,00:01:30,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/e3255c742fff811c
2337,Enson Inoue,0,0%,0%,1,0,0,0 , 0,3 , 3,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,Royce Alger,0,50%,0%,0,1,0,3 , 6,5 , 8,0 , 1,3 , 6,0 , 0,0 , 0,0 , 0,0 , 0,3 , 6,1,00:01:36,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/90557b479ce1c2a7
2338,Guy Mezger,0,64%,0%,0,3,0,35 , 54,86 , 110,0 , 0,21 , 39,6 , 6,8 , 9,14 , 23,13 , 19,8 , 12,Christophe Leninger,0,18%,0%,1,0,0,3 , 16,18 , 32,0 , 2,3 , 13,0 , 0,0 , 3,3 , 10,0 , 6,0 , 0,2,00:03:00,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/45e49fe8d3d1bfb5
2339,Jack Nilson,0,84%,0%,0,3,0,11 , 13,13 , 15,0 , 0,11 , 13,0 , 0,0 , 0,0 , 2,0 , 0,11 , 11,Saeed Hosseini,0,20%,0%,1,0,0,1 , 5,1 , 5,0 , 0,0 , 4,0 , 0,1 , 1,1 , 3,0 , 2,0 , 0,1,00:01:23,1 Rnd   OT (12-3),Joe Hamilton,http://ufcstats.com/fight-details/0473ef44197be419
2340,Tito Ortiz,0,87%,100%,0,1,0,21 , 24,28 , 31,1 , 1,20 , 23,1 , 1,0 , 0,1 , 1,0 , 0,20 , 23,Wes Albritton,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:31,1 Rnd   OT (12-3),Joe Hamilton,http://ufcstats.com/fight-details/f3c33d0b7a087eaf
2341,Mark Coleman,0,33%,0%,2,1,0,4 , 12,12 , 21,0 , 0,4 , 12,0 , 0,0 , 0,2 , 8,0 , 0,2 , 4,Dan Severn,0,50%,0%,0,0,0,2 , 4,16 , 18,0 , 3,2 , 4,0 , 0,0 , 0,2 , 4,0 , 0,0 , 0,1,00:02:57,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/3e813ba25895913d
2342,Vitor Belfort,1,75%,0%,0,0,0,9 , 12,9 , 12,0 , 0,9 , 12,0 , 0,0 , 0,2 , 3,0 , 0,7 , 9,Scott Ferrozzo,0,0%,0%,0,0,0,0 , 2,0 , 2,0 , 0,0 , 2,0 , 0,0 , 0,0 , 2,0 , 0,0 , 0,1,00:00:43,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/fa347a9ac9d0558c
2343,Jerry Bohlander,0,50%,100%,1,0,0,2 , 4,3 , 5,1 , 1,2 , 3,0 , 0,0 , 1,0 , 2,2 , 2,0 , 0,Nick Sanzo,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:39,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/2963e9a4b8c10bc9
2344,Vitor Belfort,1,58%,0%,0,1,0,17 , 29,23 , 35,0 , 0,17 , 29,0 , 0,0 , 0,2 , 4,5 , 15,10 , 10,Tra Telligman,0,14%,0%,0,0,0,1 , 7,1 , 7,0 , 0,0 , 6,1 , 1,0 , 0,0 , 1,1 , 6,0 , 0,1,00:01:17,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/b28809d58f8c18fd
2345,Scott Ferrozzo,0,71%,100%,1,1,0,30 , 42,63 , 78,2 , 2,23 , 35,6 , 6,1 , 1,2 , 3,11 , 17,17 , 22,Jim Mullen,0,60%,0%,0,0,0,3 , 5,4 , 7,0 , 0,3 , 5,0 , 0,0 , 0,1 , 3,2 , 2,0 , 0,1,00:08:02,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/72e7d6d5328bc3d6
2346,Yoshiki Takahashi,0,46%,100%,0,0,0,20 , 43,72 , 99,1 , 1,20 , 43,0 , 0,0 , 0,9 , 27,3 , 6,8 , 10,Wallid Ismail,0,5%,10%,0,0,0,1 , 17,19 , 38,1 , 10,1 , 17,0 , 0,0 , 0,1 , 17,0 , 0,0 , 0,2,00:03:00,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/e45feb9866eb2da7
2347,Jerry Bohlander,0,0%,100%,1,4,0,0 , 3,4 , 7,1 , 1,0 , 0,0 , 0,0 , 3,0 , 3,0 , 0,0 , 0,Rainy Martinez,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:01:24,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/18af785da73b5996
2348,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,00:00:14,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/77bf1e37929b0d59
2349,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,00:00:48,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/565ecefd8a37ad7e
2350,Don Frye,0,33%,0%,2,1,0,6 , 18,6 , 18,0 , 0,6 , 18,0 , 0,0 , 0,5 , 16,0 , 1,1 , 1,David Abbott,0,46%,0%,0,0,0,13 , 28,16 , 32,0 , 0,13 , 27,0 , 1,0 , 0,9 , 19,4 , 9,0 , 0,1,00:01:22,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/d595d2c36ddba8ee
2351,David Abbott,1,52%,100%,0,1,0,9 , 17,13 , 21,1 , 1,9 , 17,0 , 0,0 , 0,1 , 1,8 , 16,0 , 0,Steve Nelmark,0,100%,0%,0,0,0,2 , 2,2 , 2,0 , 0,1 , 1,1 , 1,0 , 0,1 , 1,1 , 1,0 , 0,1,00:01:03,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/c8ff8a72f3c5a825
2352,Don Frye,0,0%,0%,1,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,Mark Hall,0,0%,0%,0,0,0,0 , 1,0 , 1,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,1,00:00:20,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/f716e27b04a6fbb5
2353,Ken Shamrock,0,56%,100%,1,0,0,22 , 39,70 , 91,1 , 1,21 , 38,1 , 1,0 , 0,0 , 1,0 , 0,22 , 38,Brian Johnston,0,33%,0%,0,0,0,1 , 3,12 , 15,0 , 0,0 , 2,0 , 0,1 , 1,1 , 3,0 , 0,0 , 0,1,00:05:48,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/fa48320affd3b2b4
2354,Kimo Leopoldo,0,81%,0%,0,0,1,9 , 11,25 , 33,0 , 3,9 , 10,0 , 0,0 , 1,0 , 0,0 , 1,9 , 10,Paul Varelans,0,75%,0%,0,1,0,21 , 28,101 , 129,0 , 0,19 , 26,2 , 2,0 , 0,0 , 0,9 , 12,12 , 16,1,00:09:08,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/14e48e29fefe1b3d
2355,David Abbott,0,44%,0%,1,1,0,4 , 9,9 , 17,0 , 1,4 , 9,0 , 0,0 , 0,1 , 5,0 , 0,3 , 4,Cal Worsham,0,71%,0%,0,0,0,5 , 7,16 , 22,0 , 0,4 , 6,1 , 1,0 , 0,1 , 3,2 , 2,2 , 2,1,00:02:51,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/f84070b049bc14e6
2356,Don Frye,0,53%,0%,0,0,0,16 , 30,32 , 49,0 , 0,10 , 22,6 , 8,0 , 0,2 , 9,14 , 21,0 , 0,Gary Goodridge,0,53%,100%,0,1,0,14 , 26,45 , 60,1 , 1,11 , 23,3 , 3,0 , 0,2 , 5,9 , 16,3 , 5,1,00:11:19,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/9713ba5e92ee4f5d
2357,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,00:04:46,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/2f449bd58b3d9a99
2358,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,00:01:37,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/d93c8c77e1091a16
2359,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,00:01:45,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/a5c90086fb65f58e
2360,Scott Ferrozzo,0,63%,0%,0,0,0,60 , 94,180 , 216,0 , 1,17 , 48,34 , 37,9 , 9,17 , 43,43 , 51,0 , 0,David Abbott,0,42%,0%,0,0,0,21 , 50,27 , 56,0 , 1,20 , 49,1 , 1,0 , 0,15 , 39,6 , 11,0 , 0,2,00:03:00,1 Rnd   OT (15-3),John McCarthy,http://ufcstats.com/fight-details/9f6a7aee1fce539a
2361,Mark Coleman,0,90%,100%,0,1,0,9 , 10,21 , 22,1 , 1,9 , 10,0 , 0,0 , 0,0 , 0,0 , 0,9 , 10,Brian Johnston,0,60%,0%,0,0,0,3 , 5,3 , 6,0 , 0,0 , 2,0 , 0,3 , 3,3 , 5,0 , 0,0 , 0,1,00:02:20,1 Rnd   OT (15-3),John McCarthy,http://ufcstats.com/fight-details/b633d9d9626239ec
2362,Jerry Bohlander,0,85%,100%,0,0,1,18 , 21,179 , 189,1 , 1,9 , 11,5 , 5,4 , 5,1 , 2,5 , 5,12 , 14,Fabio Gurgel,0,66%,33%,1,1,0,2 , 3,15 , 16,1 , 3,1 , 2,1 , 1,0 , 0,1 , 2,1 , 1,0 , 0,1,00:15:00,1 Rnd (15),John McCarthy,http://ufcstats.com/fight-details/a5200c9bac3c420b
2363,David Abbott,0,88%,100%,1,1,0,8 , 9,16 , 17,1 , 1,5 , 6,3 , 3,0 , 0,0 , 0,0 , 0,8 , 9,Sam Adkins,0,0%,0%,0,0,0,0 , 2,3 , 5,0 , 0,0 , 2,0 , 0,0 , 0,0 , 2,0 , 0,0 , 0,1,00:02:06,1 Rnd (15),John McCarthy,http://ufcstats.com/fight-details/398ff6015a5ba3b5
2364,Brian Johnston,0,75%,100%,0,2,0,6 , 8,8 , 10,1 , 1,5 , 7,1 , 1,0 , 0,0 , 0,1 , 2,5 , 6,Reza Nasri,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:28,1 Rnd (15),John McCarthy,http://ufcstats.com/fight-details/7149494344c04258
2365,Mark Coleman,0,100%,100%,2,0,0,7 , 7,8 , 8,1 , 1,7 , 7,0 , 0,0 , 0,1 , 1,0 , 0,6 , 6,Julian Sanchez,0,0%,0%,0,0,0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,0 , 0,1,00:00:45,1 Rnd (15),John McCarthy,http://ufcstats.com/fight-details/b03b58b04dafa93a
2366,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,00:01:33,1 Rnd (15),Joe Hamilton,http://ufcstats.com/fight-details/3badedeb2c5533f4
2367,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,00:01:45,1 Rnd (15),John McCarthy,http://ufcstats.com/fight-details/c413b0abc04358c3
2368,Mark Coleman,0,56%,60%,2,6,0,34 , 60,71 , 105,3 , 5,30 , 56,4 , 4,0 , 0,2 , 4,4 , 5,28 , 51,Don Frye,0,16%,0%,0,0,1,1 , 6,17 , 22,0 , 2,1 , 6,0 , 0,0 , 0,1 , 6,0 , 0,0 , 0,1,00:11:34,1 Rnd   2OT (15-3-3),John McCarthy,http://ufcstats.com/fight-details/6397fba14ce7f674
2369,Mark Coleman,0,68%,100%,0,2,0,33 , 48,51 , 70,2 , 2,33 , 48,0 , 0,0 , 0,2 , 3,19 , 26,12 , 19,Gary Goodridge,0,42%,0%,0,0,0,3 , 7,8 , 13,0 , 0,1 , 4,1 , 2,1 , 1,0 , 3,3 , 4,0 , 0,1,00:07:00,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/b71cb011942f3176
2370,Don Frye,0,68%,100%,0,2,0,11 , 16,42 , 48,1 , 1,4 , 9,7 , 7,0 , 0,1 , 4,5 , 7,5 , 5,Brian Johnston,0,50%,0%,0,1,0,11 , 22,28 , 39,0 , 0,5 , 13,4 , 6,2 , 3,0 , 6,11 , 16,0 , 0,1,00:04:37,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/ced000124f98f276
2371,Gary Goodridge,0,83%,0%,0,1,1,5 , 6,6 , 7,0 , 0,5 , 6,0 , 0,0 , 0,2 , 3,0 , 0,3 , 3,John Campetella,0,71%,0%,0,0,0,5 , 7,8 , 10,0 , 1,3 , 4,1 , 2,1 , 1,0 , 0,5 , 7,0 , 0,1,00:01:28,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/bde5589889ded1c9
2372,Mark Coleman,0,83%,50%,0,1,0,25 , 30,33 , 38,1 , 2,20 , 25,5 , 5,0 , 0,0 , 0,0 , 0,25 , 30,Moti Horenstein,0,0%,0%,0,0,0,0 , 1,19 , 21,0 , 0,0 , 1,0 , 0,0 , 0,0 , 1,0 , 0,0 , 0,1,00:02:43,1 Rnd   OT (12-3),John McCarthy,http://ufcstats.com/fight-details/ba65a2f56dc6a5ed
