,Winner,R_fighter,B_fighter,R_STR,B_STR,R_TD,B_TD,R_SUB,B_SUB,R_PASS,B_PASS,WEIGHT_CLASS,METHOD,DETAIL,ROUND,TIME,title_bout,link,date,location,attendance
32,win,Jordan Griffin,TJ Brown,15,32,0,7,3,0,0,4,Featherweight,SUB,Guillotine Choke,2,00:03:38,0.0,http://ufcstats.com/fight-details/59861c3d19eb46ef,29-02-2020,"Norfolk, Virginia, USA",7098.0
33,win,Spike Carlyle,Aalon Cruz,20,2,0,0,0,0,1,0,Featherweight,KO/TKO,Punches,1,00:01:25,0.0,http://ufcstats.com/fight-details/0bcb04163f8d8ead,29-02-2020,"Norfolk, Virginia, USA",7098.0
34,win,Sean Brady,Ismail Naurdiev,47,37,4,0,1,0,6,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/533d0b5c0adfa15f,29-02-2020,"Norfolk, Virginia, USA",7098.0
35,win,Dan Hooker,Paul Felder,122,110,1,0,0,0,1,0,Lightweight,S-DEC,,5,00:05:00,0.0,http://ufcstats.com/fight-details/5fceb95c29d929bc,22-02-2020,"Auckland, New Zealand",10025.0
36,win,Jimmy Crute,Michal Oleksiejczuk,2,3,8,0,1,0,4,0,Light Heavyweight,SUB,Kimura,1,00:03:29,0.0,http://ufcstats.com/fight-details/2b417eb1ffa56ac1,22-02-2020,"Auckland, New Zealand",10025.0
37,win,Xiaonan Yan,Karolina Kowalkiewicz,93,38,5,0,0,1,3,0,Women's Strawweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/060987bb3025a0a8,22-02-2020,"Auckland, New Zealand",10025.0
38,win,Marcos Rogerio de Lima,Ben Sosoli,19,5,0,0,0,0,0,0,Heavyweight,KO/TKO,Punch,1,00:01:28,0.0,http://ufcstats.com/fight-details/9bc18b63b07bb328,22-02-2020,"Auckland, New Zealand",10025.0
39,win,Brad Riddell,Magomed Mustafaev,38,28,1,8,0,0,2,0,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/6d48f75153e4ad6b,22-02-2020,"Auckland, New Zealand",10025.0
40,win,Zubaira Tukhugov,Kevin Aguilar,28,9,0,0,0,0,0,0,Featherweight,KO/TKO,Punches,1,00:03:21,0.0,http://ufcstats.com/fight-details/f882cf76a8bce308,22-02-2020,"Auckland, New Zealand",10025.0
41,win,Jalin Turner,Josh Culibao,55,12,0,0,3,0,4,0,Lightweight,KO/TKO,Punches,2,00:03:01,0.0,http://ufcstats.com/fight-details/02bdb7a5b2986571,22-02-2020,"Auckland, New Zealand",10025.0
42,win,Jake Matthews,Emil Meek,33,50,4,0,0,0,3,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/3bd20b66b585d621,22-02-2020,"Auckland, New Zealand",10025.0
43,win,Kenan Song,Callan Potter,17,7,0,1,0,0,0,1,Welterweight,KO/TKO,Punch,1,00:02:20,0.0,http://ufcstats.com/fight-details/03c2707563915d7d,22-02-2020,"Auckland, New Zealand",10025.0
44,win,Kai Kara-France,Tyson Nam,78,50,0,0,0,0,0,0,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ecc23234e820458d,22-02-2020,"Auckland, New Zealand",10025.0
45,win,Angela Hill,Loma Lookboonmee,48,53,1,1,1,0,1,0,Women's Strawweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/af5b940f2c686524,22-02-2020,"Auckland, New Zealand",10025.0
46,win,Priscila Cachoeira,Shana Dobson,8,5,0,0,0,0,0,0,Women's Flyweight,KO/TKO,Punch,1,00:00:40,0.0,http://ufcstats.com/fight-details/102fb91414fd24ab,22-02-2020,"Auckland, New Zealand",10025.0
47,win,Jan Blachowicz,Corey Anderson,13,11,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,00:03:08,0.0,http://ufcstats.com/fight-details/801b3f24c670f19a,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
48,win,Diego Sanchez,Michel Pereira,25,53,0,2,0,0,0,0,Welterweight,DQ,,3,00:03:09,0.0,http://ufcstats.com/fight-details/a02ffaf1fe462d28,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
49,win,Montana De La Rosa,Mara Romero Borella,27,23,1,1,1,0,6,0,Women's Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/96919cf8d3e988ff,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
50,win,Brok Weaver,Kazula Vargas,5,15,0,1,1,0,0,0,Lightweight,DQ,,1,00:04:02,0.0,http://ufcstats.com/fight-details/9d98e1c0d62213cf,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
51,win,Ray Borg,Rogerio Bontorin,35,9,10,0,0,0,6,0,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/b41e3be867afd6fa,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
52,win,Lando Vannata,Yancy Medeiros,99,68,0,0,0,0,0,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/eab100e978c730c5,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
53,win,Daniel Rodriguez,Tim Means,49,41,0,1,1,0,0,0,Welterweight,SUB,Guillotine Choke,2,00:03:37,0.0,http://ufcstats.com/fight-details/2dc48a745d6c662b,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
54,win,John Dodson,Nathaniel Wood,39,46,0,1,0,0,0,0,Bantamweight,KO/TKO,Punch,3,00:00:16,0.0,http://ufcstats.com/fight-details/08426f06239d903c,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
55,win,Scott Holtzman,Jim Miller,88,58,1,0,0,0,1,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/f3e2038bfb9b5d9d,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
56,win,Devin Clark,Dequan Townsend,39,6,3,0,0,0,3,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/94c0819fde11364d,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
57,win,Merab Dvalishvili,Casey Kenney,63,45,12,0,0,0,3,0,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/51218519be104794,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
58,win,Macy Chiasson,Shanna Young,86,40,3,0,0,0,4,1,Women's Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/d629aa5eb31a1e38,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
59,win,Raulian Paiva,Mark De La Rosa,54,45,0,0,0,0,0,0,Flyweight,KO/TKO,Punch,2,00:04:42,0.0,http://ufcstats.com/fight-details/8725dc88f2e0a6f3,15-02-2020,"Rio Rancho, New Mexico, USA",6449.0
60,win,Jon Jones,Dominick Reyes,104,116,2,0,0,0,0,0,Light Heavyweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/fae99a4089f8abb0,08-02-2020,"Houston, Texas, USA",17401.0
61,win,Valentina Shevchenko,Katlyn Chookagian,40,17,3,0,0,0,2,0,Women's Flyweight,KO/TKO,Punches,3,00:01:03,1.0,http://ufcstats.com/fight-details/05cceae674c81b86,08-02-2020,"Houston, Texas, USA",17401.0
62,win,Justin Tafa,Juan Adams,10,7,0,0,0,0,0,0,Heavyweight,KO/TKO,Punch,1,00:01:59,0.0,http://ufcstats.com/fight-details/57961c6adebfb13d,08-02-2020,"Houston, Texas, USA",17401.0
63,win,Dan Ige,Mirsad Bektic,43,17,1,3,0,1,1,6,Featherweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/be822403f364fff3,08-02-2020,"Houston, Texas, USA",17401.0
64,win,Derrick Lewis,Ilir Latifi,20,5,0,3,0,0,0,2,Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/cefb47bcc04f540e,08-02-2020,"Houston, Texas, USA",17401.0
65,win,Trevin Giles,James Krause,71,44,0,1,1,4,3,1,Middleweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/11f7bac5037a184c,08-02-2020,"Houston, Texas, USA",17401.0
66,win,Lauren Murphy,Andrea Lee,80,104,2,0,0,1,1,0,Women's Flyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/cb56e868deaddac4,08-02-2020,"Houston, Texas, USA",17401.0
67,win,Khaos Williams,Alex Morono,10,1,0,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,00:00:27,0.0,http://ufcstats.com/fight-details/ed499508be1e5532,08-02-2020,"Houston, Texas, USA",17401.0
68,win,Mario Bautista,Miles Johns,18,13,0,0,0,0,0,0,Bantamweight,KO/TKO,Flying Knee,2,00:01:41,0.0,http://ufcstats.com/fight-details/d3f44fedc561d2d5,08-02-2020,"Houston, Texas, USA",17401.0
69,win,Journey Newson,Domingo Pilarte,6,1,0,0,0,0,0,0,Bantamweight,KO/TKO,Punch,1,00:00:38,0.0,http://ufcstats.com/fight-details/5ab2a4fec735e0b2,08-02-2020,"Houston, Texas, USA",17401.0
70,win,Andre Ewell,Jonathan Martinez,80,66,0,0,0,0,0,0,Bantamweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/326b843cb2b7fd94,08-02-2020,"Houston, Texas, USA",17401.0
71,win,Youssef Zalal,Austin Lingo,31,12,6,1,2,0,2,1,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/a6441acec6718f03,08-02-2020,"Houston, Texas, USA",17401.0
72,win,Curtis Blaydes,Junior Dos Santos,28,7,0,0,0,0,0,0,Heavyweight,KO/TKO,Punches,2,00:01:06,0.0,http://ufcstats.com/fight-details/037d2f426c916ffc,25-01-2020,"Raleigh, North Carolina, USA",14533.0
73,win,Michael Chiesa,Rafael Dos Anjos,9,14,6,0,0,0,3,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/2ef54419defb2364,25-01-2020,"Raleigh, North Carolina, USA",14533.0
74,win,Alex Perez,Jordan Espinosa,2,2,1,0,1,0,1,0,Flyweight,SUB,Arm Triangle,1,00:02:33,0.0,http://ufcstats.com/fight-details/7dcd5d8a44a284e5,25-01-2020,"Raleigh, North Carolina, USA",14533.0
75,win,Angela Hill,Hannah Cifers,70,46,1,0,0,0,2,0,Women's Strawweight,KO/TKO,Elbows,2,00:04:26,0.0,http://ufcstats.com/fight-details/b88b170a7fe40544,25-01-2020,"Raleigh, North Carolina, USA",14533.0
76,win,Jamahal Hill,Darko Stosic,101,31,0,6,0,0,0,4,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/6195d3e7c412c8a2,25-01-2020,"Raleigh, North Carolina, USA",14533.0
77,win,Bevon Lewis,Dequan Townsend,36,28,0,0,0,0,0,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/3fd3b871e83434c5,25-01-2020,"Raleigh, North Carolina, USA",14533.0
78,win,Arnold Allen,Nik Lentz,63,49,0,0,0,0,0,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ed94cdc0f2b97e15,25-01-2020,"Raleigh, North Carolina, USA",14533.0
79,win,Justine Kish,Lucie Pudilova,62,29,1,0,0,0,1,0,Women's Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/151c2bd6dfefb4b5,25-01-2020,"Raleigh, North Carolina, USA",14533.0
80,win,Montel Jackson,Felipe Colares,75,7,11,1,0,3,3,1,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/737e2781e4a7db5c,25-01-2020,"Raleigh, North Carolina, USA",14533.0
81,win,Sara McMann,Lina Lansberg,38,1,3,0,1,0,7,0,Women's Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/79161bde28636128,25-01-2020,"Raleigh, North Carolina, USA",14533.0
82,win,Brett Johns,Tony Gravely,36,26,6,5,3,0,4,2,Bantamweight,SUB,Rear Naked Choke,3,00:02:53,0.0,http://ufcstats.com/fight-details/918c2efc59c1952e,25-01-2020,"Raleigh, North Carolina, USA",14533.0
83,win,Herbert Burns,Nate Landwehr,7,4,1,0,1,0,0,0,Featherweight,KO/TKO,Knee,1,00:02:43,0.0,http://ufcstats.com/fight-details/901dbd1e6463c4ba,25-01-2020,"Raleigh, North Carolina, USA",14533.0
84,win,Conor McGregor,Donald Cerrone,19,0,0,0,0,0,0,0,Welterweight,KO/TKO,Punches,1,00:00:40,0.0,http://ufcstats.com/fight-details/eed6c9aff2234b7a,18-01-2020,"Las Vegas, Nevada, USA",19040.0
85,win,Holly Holm,Raquel Pennington,30,38,0,1,0,0,0,0,Women's Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/36032308b7e86fd0,18-01-2020,"Las Vegas, Nevada, USA",19040.0
86,win,Aleksei Oleinik,Maurice Greene,7,13,3,0,3,0,4,0,Heavyweight,SUB,Armbar,2,00:04:38,0.0,http://ufcstats.com/fight-details/702759500d47a059,18-01-2020,"Las Vegas, Nevada, USA",19040.0
87,win,Brian Kelleher,Ode Osbourne,7,9,1,0,1,0,1,0,Bantamweight,SUB,Guillotine Choke,1,00:02:49,0.0,http://ufcstats.com/fight-details/4eff0432bd364a23,18-01-2020,"Las Vegas, Nevada, USA",19040.0
88,win,Diego Ferreira,Anthony Pettis,25,22,3,0,1,0,4,0,Lightweight,SUB,Rear Naked Choke,2,00:01:46,0.0,http://ufcstats.com/fight-details/32a8f38bd1d46e3e,18-01-2020,"Las Vegas, Nevada, USA",19040.0
89,win,Roxanne Modafferi,Maycee Barber,19,16,1,0,0,1,10,1,Women's Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/760b5b16b4931a77,18-01-2020,"Las Vegas, Nevada, USA",19040.0
90,win,Sodiq Yusuff,Andre Fili,73,49,0,3,1,0,5,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5868c154789648f0,18-01-2020,"Las Vegas, Nevada, USA",19040.0
91,win,Askar Askarov,Tim Elliott,73,47,0,3,0,0,2,1,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ff467a5f06a91a0f,18-01-2020,"Las Vegas, Nevada, USA",19040.0
92,win,Drew Dober,Nasrat Haqparast,13,7,0,0,0,0,1,0,Lightweight,KO/TKO,Punch,1,00:01:10,0.0,http://ufcstats.com/fight-details/63dd38f0dcc2ee88,18-01-2020,"Las Vegas, Nevada, USA",19040.0
93,win,Aleksa Camur,Justin Ledet,80,44,1,0,0,0,0,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/6087c50c5f95a677,18-01-2020,"Las Vegas, Nevada, USA",19040.0
94,win,Sabina Mazo,JJ Aldrich,118,58,0,0,0,0,0,0,Women's Flyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/96fe84d051847591,18-01-2020,"Las Vegas, Nevada, USA",19040.0
95,win,Chan Sung Jung,Frankie Edgar,46,9,0,0,0,0,1,0,Featherweight,KO/TKO,Punches,1,00:03:18,0.0,http://ufcstats.com/fight-details/06f37329b223b451,21-12-2019,"Busan, South Korea",10651.0
96,win,Volkan Oezdemir,Aleksandar Rakic,63,75,0,1,0,1,0,0,Light Heavyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/2b8cae68963a40a9,21-12-2019,"Busan, South Korea",10651.0
97,win,Charles Jourdain,Dooho Choi,64,42,0,0,0,0,0,0,Featherweight,KO/TKO,Punches,2,00:04:32,0.0,http://ufcstats.com/fight-details/997ab1ea9fab5643,21-12-2019,"Busan, South Korea",10651.0
98,win,Da-Un Jung,Mike Rodriguez,5,4,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,00:01:04,0.0,http://ufcstats.com/fight-details/47e49e04e32be7e9,21-12-2019,"Busan, South Korea",10651.0
99,win,Junyong Park,Marc-Andre Barriault,77,51,5,0,0,0,0,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/b3bd27affa038e9c,21-12-2019,"Busan, South Korea",10651.0
100,win,Kyung Ho Kang,Liu Pingyuan,20,25,3,0,0,0,2,0,Bantamweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/f93f794247af708a,21-12-2019,"Busan, South Korea",10651.0
101,win,Ciryl Gane,Tanner Boser,65,32,0,0,0,0,0,0,Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/3637e661b6854b49,21-12-2019,"Busan, South Korea",10651.0
102,win,SeungWoo Choi,Suman Mokhtarian,95,33,0,0,0,0,2,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/6ea23c2c30f85a89,21-12-2019,"Busan, South Korea",10651.0
103,win,Omar Morales,Dong Hyun Ma,32,15,1,0,0,0,3,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/9140e6fdeaa7cd3f,21-12-2019,"Busan, South Korea",10651.0
104,win,Alexandre Pantoja,Matt Schnell,34,20,1,0,0,0,1,0,Flyweight,KO/TKO,Punch,1,00:04:17,0.0,http://ufcstats.com/fight-details/5a5a65d8df176506,21-12-2019,"Busan, South Korea",10651.0
105,win,Raoni Barcelos,Said Nurmagomedov,42,55,2,0,0,0,4,0,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/75523d31940c9344,21-12-2019,"Busan, South Korea",10651.0
106,win,Amanda Lemos,Miranda Granger,8,4,1,0,1,0,1,0,Women's Strawweight,SUB,Rear Naked Choke,1,00:03:43,0.0,http://ufcstats.com/fight-details/60e1b3ac3182f5b3,21-12-2019,"Busan, South Korea",10651.0
107,win,Heili Alateng,Ryan Benoit,47,68,4,0,0,0,0,0,Bantamweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/15aa55a91cf848cf,21-12-2019,"Busan, South Korea",10651.0
108,win,Kamaru Usman,Colby Covington,175,143,0,0,0,0,0,0,Welterweight,KO/TKO,Punch,5,00:04:10,1.0,http://ufcstats.com/fight-details/82177c0f91d9618a,14-12-2019,"Las Vegas, Nevada, USA",16811.0
109,win,Alexander Volkanovski,Max Holloway,157,134,0,0,0,0,0,0,Featherweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/efc40ec41114d8fa,14-12-2019,"Las Vegas, Nevada, USA",16811.0
110,win,Amanda Nunes,Germaine de Randamie,79,40,8,0,2,1,5,0,Women's Bantamweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/36fcfd186a8d6df7,14-12-2019,"Las Vegas, Nevada, USA",16811.0
111,win,Marlon Moraes,Jose Aldo,59,58,1,0,0,0,1,0,Bantamweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/b5ec939fd1edf048,14-12-2019,"Las Vegas, Nevada, USA",16811.0
112,win,Petr Yan,Urijah Faber,54,18,2,0,0,0,1,0,Bantamweight,KO/TKO,Kick,3,00:00:43,0.0,http://ufcstats.com/fight-details/a0c82ba11a373008,14-12-2019,"Las Vegas, Nevada, USA",16811.0
113,win,Geoff Neal,Mike Perry,15,5,0,0,0,0,0,0,Welterweight,KO/TKO,Punches,1,00:01:30,0.0,http://ufcstats.com/fight-details/ad5ef8d8678ff97f,14-12-2019,"Las Vegas, Nevada, USA",16811.0
114,win,Irene Aldana,Ketlen Vieira,26,20,0,0,0,0,0,0,Women's Bantamweight,KO/TKO,Punch,1,00:04:51,0.0,http://ufcstats.com/fight-details/c4eaeec8ac778b27,14-12-2019,"Las Vegas, Nevada, USA",16811.0
115,win,Omari Akhmedov,Ian Heinisch,55,53,2,3,0,0,1,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/dd88960598219eba,14-12-2019,"Las Vegas, Nevada, USA",16811.0
116,win,Matt Brown,Ben Saunders,30,12,2,0,0,4,3,0,Welterweight,KO/TKO,Punches,2,00:04:55,0.0,http://ufcstats.com/fight-details/98dd88d83f57c17a,14-12-2019,"Las Vegas, Nevada, USA",16811.0
117,win,Chase Hooper,Daniel Teymur,20,2,1,0,2,1,2,0,Featherweight,KO/TKO,Elbows,1,00:04:34,0.0,http://ufcstats.com/fight-details/d42410f6f1039ab5,14-12-2019,"Las Vegas, Nevada, USA",16811.0
118,win,Brandon Moreno,Kai Kara-France,91,82,0,0,0,0,0,0,Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/1881b1e85cceee13,14-12-2019,"Las Vegas, Nevada, USA",16811.0
119,win,Jessica Eye,Viviane Araujo,98,56,0,2,0,0,0,2,Women's Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/35d0ef51fede263c,14-12-2019,"Las Vegas, Nevada, USA",16811.0
120,win,Punahele Soriano,Oskar Piechota,26,8,1,0,0,0,2,0,Middleweight,KO/TKO,Punch,1,00:03:17,0.0,http://ufcstats.com/fight-details/30523303e8d85c25,14-12-2019,"Las Vegas, Nevada, USA",16811.0
121,win,Jairzinho Rozenstruik,Alistair Overeem,89,74,0,2,0,0,0,3,Heavyweight,KO/TKO,Punch,5,00:04:56,0.0,http://ufcstats.com/fight-details/e91f289f1b9f9519,07-12-2019,"Washington, DC, USA",10816.0
122,draw,Marina Rodriguez,Cynthia Calvillo,56,78,0,3,0,0,0,7,Women's Strawweight,M-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/3b8cac9910af1c61,07-12-2019,"Washington, DC, USA",10816.0
123,win,Ben Rothwell,Stefan Struve,58,53,0,0,0,0,0,0,Heavyweight,KO/TKO,Punches,2,00:04:57,0.0,http://ufcstats.com/fight-details/bbc8e8a69e9bd106,07-12-2019,"Washington, DC, USA",10816.0
124,win,Aspen Ladd,Yana Kunitskaya,47,47,2,0,0,0,3,0,Women's Bantamweight,KO/TKO,Punches,3,00:00:33,0.0,http://ufcstats.com/fight-details/b5365d22172e414b,07-12-2019,"Washington, DC, USA",10816.0
125,draw,Cody Stamann,Song Yadong,41,30,5,0,0,0,6,0,Bantamweight,M-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/b87863a2de433824,07-12-2019,"Washington, DC, USA",10816.0
126,win,Rob Font,Ricky Simon,90,59,1,6,0,0,0,3,Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/b9ff9ebe19ae6358,07-12-2019,"Washington, DC, USA",10816.0
127,win,Tim Means,Thiago Alves,23,13,0,0,1,0,0,0,Welterweight,SUB,Guillotine Choke,1,00:02:38,0.0,http://ufcstats.com/fight-details/57d04160f5438654,07-12-2019,"Washington, DC, USA",10816.0
128,win,Billy Quarantillo,Jacob Kilburn,74,3,1,0,5,0,9,0,Featherweight,SUB,Triangle Choke,2,00:03:18,0.0,http://ufcstats.com/fight-details/d9501c6985c1b38d,07-12-2019,"Washington, DC, USA",10816.0
129,win,Bryce Mitchell,Matt Sayles,6,2,1,0,1,0,5,0,Featherweight,SUB,Other,1,00:04:20,0.0,http://ufcstats.com/fight-details/fa3f04be9344804b,07-12-2019,"Washington, DC, USA",10816.0
130,win,Joe Solecki,Matt Wiman,56,10,4,0,0,0,6,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/a3f89ad71e1caa81,07-12-2019,"Washington, DC, USA",10816.0
131,win,Virna Jandiroba,Mallory Martin,7,9,3,0,3,0,5,0,Women's Strawweight,SUB,Rear Naked Choke,2,00:01:16,0.0,http://ufcstats.com/fight-details/652a956adab8ad0e,07-12-2019,"Washington, DC, USA",10816.0
132,win,Makhmud Muradov,Trevor Smith,91,39,1,0,1,0,1,0,Middleweight,KO/TKO,Punch,3,00:04:09,0.0,http://ufcstats.com/fight-details/81af3b60203d92df,07-12-2019,"Washington, DC, USA",10816.0
133,win,Jan Blachowicz,Jacare Souza,71,20,0,0,0,0,0,0,Light Heavyweight,S-DEC,,5,00:05:00,0.0,http://ufcstats.com/fight-details/c04274c8caa505dd,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
134,draw,Mauricio Rua,Paul Craig,25,51,1,1,0,1,1,1,Light Heavyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/c63edd25d2201a46,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
135,win,Charles Oliveira,Jared Gordon,10,7,0,0,0,0,0,0,Lightweight,KO/TKO,Punch,1,00:01:26,0.0,http://ufcstats.com/fight-details/7afe2a15ae7359e9,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
136,win,Andre Muniz,Antonio Arroyo,22,29,3,1,2,0,2,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/57b111b54a2d2323,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
137,win,Wellington Turman,Markus Perez,48,49,2,0,0,0,1,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/9e1ecdb9a8856a8c,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
138,win,James Krause,Sergio Moraes,102,41,0,1,0,0,1,1,Welterweight,KO/TKO,Punch,3,00:04:19,0.0,http://ufcstats.com/fight-details/aa232e53d285cc6d,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
139,win,Ricardo Ramos,Eduardo Garagorri,10,6,2,0,1,0,1,0,Featherweight,SUB,Rear Naked Choke,1,00:03:57,0.0,http://ufcstats.com/fight-details/094790e50afae55e,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
140,win,Francisco Trinaldo,Bobby Green,31,50,1,2,1,0,0,4,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/22307b580e0c8d0d,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
141,win,Randy Brown,Warlley Alves,16,3,1,3,1,2,1,3,Welterweight,SUB,Triangle Choke,2,00:01:22,0.0,http://ufcstats.com/fight-details/e6a0f19af995c432,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
142,win,Douglas Silva de Andrade,Renan Barao,74,58,0,2,0,0,0,1,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/80ce8f7d988d5e57,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
143,win,Ariane Lipski,Isabela de Padua,31,15,0,2,1,1,2,0,Women's Flyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/1800ffbb34ac7ed8,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
144,win,Tracy Cortez,Vanessa Melo,79,40,2,0,0,0,1,0,Women's Bantamweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/18e1b0df8da7010e,16-11-2019,"Sao Paulo, Sao Paulo, Brazil",10344.0
145,win,Zabit Magomedsharipov,Calvin Kattar,96,80,1,0,0,0,0,0,Featherweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/c3bb60dc82345a9f,09-11-2019,"Moscow, Moscow, Russia",11305.0
146,win,Alexander Volkov,Greg Hardy,86,46,0,0,0,0,0,0,Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/3cd1f2c31b4e325a,09-11-2019,"Moscow, Moscow, Russia",11305.0
147,win,Danny Roberts,Zelim Imadaev,37,28,1,1,0,0,0,1,Welterweight,KO/TKO,Punch,2,00:04:54,0.0,http://ufcstats.com/fight-details/071a1cd551b7b4d5,09-11-2019,"Moscow, Moscow, Russia",11305.0
